,name,AverageShortestPathLength,BetweennessCentrality,ClosenessCentrality,Degree,Eccentricity
2125,Q15038,5.30062724,0.0,0.18865692,1,10
2126,Q2TAC2,5.30062724,0.0,0.18865692,1,10
2127,Q495C1,5.30062724,0.0,0.18865692,1,10
2128,Q4G1C2,5.30062724,0.0,0.18865692,1,10
2129,Q7L014,5.30062724,0.0,0.18865692,1,10
2130,Q9BU40,5.30062724,0.0,0.18865692,1,10
2131,Q9C0C7,5.30062724,0.0,0.18865692,1,10
2132,Q9P253,5.30062724,0.0,0.18865692,1,10
2133,Q9Y2H0,5.30062724,0.0,0.18865692,1,10
2134,Q81VT9,5.52688172,0.0,0.18093385,1,10
2135,Q81VU9,6.7078853,0.0,0.14907828,1,12
2136,Q81VV3,5.76075269,0.00396603,0.17358843,5,10
2137,O15145,6.76030466,0.0,0.14792233,1,11
2138,Q9UJV9,6.76030466,0.0,0.14792233,1,11
2139,Q81VV7,5.52777778,0.00939837,0.18090452,12,11
2140,O43715,6.52732975,0.0,0.153202,1,12
2141,O60506,6.52732975,0.0,0.153202,1,12
2142,O75889,6.52732975,0.0,0.153202,1,12
2143,P15735,6.52732975,0.0,0.153202,1,12
2144,P84077,6.52732975,0.0,0.153202,1,12
2145,Q15365,6.52732975,0.0,0.153202,1,12
2146,Q969G3,6.52732975,0.0,0.153202,1,12
2147,Q9NPI1,6.52732975,0.0,0.153202,1,12
2148,Q9UL45,6.52732975,0.0,0.153202,1,12
2149,Q81VV9,5.71057348,0.00036048,0.17511376,2,10
2150,Q81VW1,5.78853047,0.00358182,0.17275542,5,11
2151,O43164,6.78808244,0.0,0.14731701,1,12
2152,P07858,6.78808244,0.0,0.14731701,1,12
2153,Q13247,6.78808244,0.0,0.14731701,1,12
2154,Q8NHL6,6.78808244,0.0,0.14731701,1,12
2155,Q81VW3,6.43727599,0.00099288,0.15534521,3,11
2156,P31040,7.43682796,0.0,0.13446593,1,12
2157,Q81VX2,1.0,0.0,1.0,1,1
2158,P05230,1.0,0.0,1.0,1,1
2159,Q81VX3,1.0,0.0,1.0,1,1
2160,O14795,1.0,0.0,1.0,1,1
2161,Q81VX4,1.0,0.0,1.0,1,1
2162,P59666,1.0,0.0,1.0,1,1
2163,Q81VX5,1.0,0.0,1.0,1,1
2164,O00273,1.0,0.0,1.0,1,1
2165,Q81VX8,6.09229391,4.559e-05,0.16414179,2,10
2166,Q81VX9,1.5,0.0,0.66666667,1,2
2167,Q81VY6,1.0,0.0,1.0,1,1
2168,P62491,1.0,0.0,1.0,1,1
2169,Q81VY7,5.46236559,0.01163762,0.18307087,8,10
2170,P35611,6.46191756,0.0,0.15475283,1,11
2171,Q81W03,5.83870968,0.00508242,0.17127072,5,10
2172,Q14161,6.83736559,0.00089606,0.14625516,2,11
2173,Q81W05,5.63888889,0.0,0.1773399,1,11
2174,Q81W12,1.0,0.0,1.0,1,1
2175,P48454,1.0,0.0,1.0,1,1
2176,Q81W18,5.60752688,0.00884193,0.17833174,10,10
2177,A8K6U0,6.60707885,0.0,0.15135282,1,11
2178,B1ALW7,5.61693548,0.00090211,0.17803302,2,10
2179,O14879,6.60707885,0.0,0.15135282,1,11
2180,Q14746,5.61693548,0.00090211,0.17803302,2,10
2181,Q14940,6.60707885,0.0,0.15135282,1,11
2182,Q81W25,5.41845878,0.00278429,0.18455432,6,10
2183,Q14585,6.41801075,0.0,0.15581152,1,11
2184,Q99471,6.41801075,0.0,0.15581152,1,11
2185,Q9UID6,5.93055556,0.00026003,0.16861827,2,11
2186,Q81W27,7.11469534,0.0,0.14055416,1,12
2187,Q9P2N5,6.11514337,0.00089606,0.16352846,2,11
2188,Q81W39,6.02867384,0.00077246,0.16587396,2,11
2189,Q81W61,1.5,0.0,0.66666667,1,2
2190,Q81W65,7.17383513,0.0,0.13939545,1,13
2191,Q81W74,5.82437276,0.00478248,0.17169231,7,11
2192,Q6UXC1,6.82392473,0.0,0.14654323,1,12
2193,Q8IX19,5.41263441,0.00328195,0.18475292,3,10
2194,Q99832,6.82392473,0.0,0.14654323,1,12
2195,Q9Y653,6.82392473,0.0,0.14654323,1,12
2196,Q81W86,1.0,0.0,1.0,1,1
2197,Q05C95,1.0,0.0,1.0,1,1
2198,Q81WA0,6.72491039,0.00373078,0.14870087,6,11
2199,Q71RG4,7.72446237,0.0,0.12945885,1,12
2200,Q92828,7.72446237,0.0,0.12945885,1,12
2201,Q96B36,7.72446237,0.0,0.12945885,1,12
2202,Q9NR28,7.72446237,0.0,0.12945885,1,12
2203,Q81WB2,1.0,0.0,1.0,1,1
2204,P49257,1.0,0.0,1.0,1,1
2205,Q81WC3,6.10035842,0.0,0.16392479,1,10
2206,Q81WC4,7.11379928,0.0,0.14057186,1,12
2207,P62195,6.11424731,0.00179171,0.16355243,3,11
2208,Q81WC9,1.0,0.0,1.0,1,1
2209,Q9Y2X9,1.0,0.0,1.0,1,1
2210,Q81WD3,1.0,0.0,1.0,1,1
2211,Q9NUL3,1.0,0.0,1.0,1,1
2212,Q81WE3,6.79301075,0.0,0.14721013,1,12
2213,Q81WE4,6.55913978,0.0,0.15245902,1,11
2214,Q81WE9,5.48207885,0.00303547,0.18241255,5,10
2215,Q7KYR7,6.48163082,0.0,0.15428216,1,11
2216,Q7Z460,6.48163082,0.0,0.15428216,1,11
2217,Q86SE9,6.48163082,0.0,0.15428216,1,11
2218,Q81WF0,5.5483871,0.00069054,0.18023256,3,11
2219,Q81WF2,7.31899642,0.00243179,0.13663075,5,12
2220,Q8WTR4,8.31854839,0.0,0.12021328,1,13
2221,Q9Y4D1,8.31854839,0.0,0.12021328,1,13
2222,Q81WF3,1.33333333,0.66666667,0.75,2,2
2223,Q9UBU9,1.33333333,0.66666667,0.75,2,2
2224,Q9Y2Z4,2.0,0.0,0.5,1,3
2225,Q81WF4,6.57616487,0.00089606,0.15206431,2,11
2226,Q9H0M5,7.57571685,0.0,0.13200071,1,12
2227,Q81WH6,1.0,0.0,1.0,1,1
2228,Q13393,1.0,0.0,1.0,1,1
2229,Q81WH8,7.11917563,0.0,0.14046570000000003,1,12
2230,Q81WI9,5.69354839,0.00243824,0.17563739,5,10
2231,Q8IZP1,6.69310036,0.0,0.14940759,1,11
2232,Q9BWQ6,6.69310036,0.0,0.14940759,1,11
2233,Q81WK2,8.73924731,0.0,0.11442633,1,14
2234,Q81WK3,6.69265233,0.00486816,0.14941759,6,11
2235,Q14241,7.6922043,0.0,0.13000175,1,12
2236,Q59H57,7.6922043,0.0,0.13000175,1,12
2237,Q5T5Y3,7.6922043,0.0,0.13000175,1,12
2238,Q81WK6,8.50985663,0.0,0.11751079,1,13
2239,Q81WL8,7.78405018,0.00089606,0.12846783,2,13
2240,O60711,8.78360215,0.0,0.11384851,1,14
2241,Q81WM3,5.73387097,0.00500982,0.17440225,4,10
2242,Q9HB63,6.73342294,0.0,0.14851288,1,11
2243,Q81WM4,6.30197133,0.0,0.15868051,1,11
2244,Q81WM8,6.170250900000001,0.00051753,0.16206796,2,11
2245,Q81WN6,6.97491039,0.00089606,0.14337102,2,12
2246,Q86UW6,7.97446237,0.0,0.1254003,1,13
2247,Q81WP7,6.31003584,8e-08,0.15847771,2,11
2248,Q81WQ0,5.97759857,0.0,0.16729126,1,11
2249,Q81WQ8,6.08422939,0.0,0.16435935,1,11
2250,Q81WR2,4.76075269,0.00851025,0.21005082,10,9
2251,O75081,5.76030466,0.0,0.17360193,1,10
2252,Q8TDR0,5.76030466,0.0,0.17360193,1,10
2253,Q9P021,5.76030466,0.0,0.17360193,1,10
2254,Q9UJF2,5.76030466,0.0,0.17360193,1,10
2255,Q9Y244,5.76030466,0.0,0.17360193,1,10
2256,Q81WR4,5.40232975,0.00729136,0.18510532,9,10
2257,F1D8R5,6.40188172,0.0,0.15620407,1,11
2258,O00376,5.64740143,0.00073725,0.17707259,2,11
2259,P62508,6.40188172,0.0,0.15620407,1,11
2260,Q709C8,6.40188172,0.0,0.15620407,1,11
2261,Q9NPQ8,6.40098566,0.00089606,0.15622594,2,11
2262,Q81WS0,1.16666667,0.93333333,0.85714286,5,2
2263,O95925,2.0,0.0,0.5,1,3
2264,Q15545,2.0,0.0,0.5,1,3
2265,Q9BX82,2.0,0.0,0.5,1,3
2266,Q9Y2B0,2.0,0.0,0.5,1,3
2267,Q81WS3,7.74641577,0.00179171,0.12909196,3,12
2268,O14950,8.74596774,0.0,0.1143384,1,13
2269,Q8TDU6,8.74596774,0.0,0.1143384,1,13
2270,Q81WT3,1.0,0.0,1.0,1,1
2271,Q99542,1.0,0.0,1.0,1,1
2272,Q81WU4,5.32885305,0.00536911,0.18765764,5,11
2273,P07195,6.32840502,0.0,0.1580177,1,12
2274,P20702,6.32840502,0.0,0.1580177,1,12
2275,Q6P1R3,6.32840502,0.0,0.1580177,1,12
2276,Q81WV1,6.85842294,0.0,0.14580611,1,12
2277,Q81WV8,5.03853047,0.00419832,0.19847057,4,10
2278,Q81WV9,5.30017921,0.0,0.18867287,1,10
2279,Q81WW1,5.13620072,0.00410755,0.19469644,6,10
2280,P34897,6.13575269,0.0,0.16297919,1,11
2281,P35030,6.13575269,0.0,0.16297919,1,11
2282,Q9BPZ7,6.13575269,0.0,0.16297919,1,11
2283,Q9P267,5.93145161,0.00012323,0.16859279,2,11
2284,Q81WW2,1.0,0.0,1.0,1,1
2285,A4D0V7,1.0,0.0,1.0,1,1
2286,Q81WW5,2.0,0.0,0.5,1,3
2287,Q81WX2,4.99462366,0.01398179,0.20021529,8,10
2288,O43203,5.99417563,0.0,0.16682861,1,11
2289,Q92966,5.99417563,0.0,0.16682861,1,11
2290,Q81WX8,1.0,1.0,1.0,2,1
2291,Q96A54,1.5,0.0,0.66666667,1,2
2292,Q9Y6D6,1.5,0.0,0.66666667,1,2
2293,Q81WY2,5.19086022,0.00289336,0.1926463,5,10
2294,Q12891,6.19041219,0.0,0.16154013,1,11
2295,Q9NQR4,6.19041219,0.0,0.16154013,1,11
2296,Q81WY3,5.27867384,0.00782723,0.18944152,3,11
2297,Q81WY6,5.44444444,0.00089606,0.18367347,2,11
2298,Q9NQT8,6.44399642,0.0,0.15518320000000002,1,12
2299,Q81WY7,4.92831541,0.0,0.20290909,1,10
2300,Q81WZ5,1.0,1.0,1.0,3,1
2301,P00338,1.66666667,0.0,0.6,1,2
2302,P35580,1.66666667,0.0,0.6,1,2
2303,P61587,1.66666667,0.0,0.6,1,2
2304,Q81X00,1.5,0.0,0.66666667,1,2
2305,Q9BUW7,1.0,1.0,1.0,2,1
2306,Q81X12,6.11021505,0.0,0.16366036,1,11
2307,Q81X13,1.0,0.0,1.0,1,1
2308,Q9UQ80,1.0,0.0,1.0,1,1
2309,Q81X15,6.38530466,0.0,0.1566096,1,11
2310,Q81X16,4.80645161,0.00677549,0.20805369,7,10
2311,C4N9M8,5.80600358,0.0,0.17223551,1,11
2312,Q8IZH2,5.80600358,0.0,0.17223551,1,11
2313,Q9NSI8,5.80600358,0.0,0.17223551,1,11
2314,Q9NUM3,5.80600358,0.0,0.17223551,1,11
2315,Q81X21,5.12634409,0.00313116,0.19507079,3,10
2316,Q81X31,1.6,0.7,0.625,3,3
2317,P09651,1.6,0.6,0.625,2,2
2318,Q15014,2.4,0.0,0.41666667,1,4
2319,Q9Y608,2.4,0.0,0.41666667,1,4
2320,Q81X37,5.78584229,0.00208493,0.17283568,4,10
2321,Q00610,6.78539427,0.0,0.14737537,1,11
2322,Q81X48,4.69444444,0.01939635,0.21301775,11,10
2323,Q00978,5.69399642,0.0,0.17562357,1,11
2324,Q02763,5.69399642,0.0,0.17562357,1,11
2325,Q81X55,4.92831541,0.0,0.20290909,1,10
2326,Q81X58,6.09229391,0.00358182,0.16414179,5,10
2327,F1D8R0,7.09184588,0.0,0.14100701,1,11
2328,O94983,7.09184588,0.0,0.14100701,1,11
2329,P24468,7.09184588,0.0,0.14100701,1,11
2330,Q9NRY6,7.09184588,0.0,0.14100701,1,11
2331,Q81X61,7.05555556,0.0,0.14173228,1,11
2332,Q81X62,1.0,0.0,1.0,1,1
2333,P25789,1.0,0.0,1.0,1,1
2334,Q81X63,6.981182799999999,0.00089626,0.14324220000000001,3,12
2335,Q15723,7.98073477,0.0,0.12530175,1,13
2336,Q81X70,5.5188172,0.00125647,0.18119825,3,10
2337,Q6YHU6,6.51836918,0.0,0.15341261,1,11
2338,Q81X71,6.8046595000000005,0.0,0.14695812,1,11
2339,Q81X74,5.57258065,0.00043837,0.17945007,3,11
2340,D1MGQ2,5.7405914000000005,6.221e-05,0.17419808,2,11
2341,P69905,5.7405914000000005,6.221e-05,0.17419808,2,11
2342,Q81X75,6.91487455,0.00179131,0.14461578,2,12
2343,P21675,7.91353047,0.00089606,0.12636585,2,13
2344,Q81X77,5.39516129,0.02000811,0.18535127,18,10
2345,B2R4C5,6.39471326,0.0,0.15637918,1,11
2346,P61626,6.39471326,0.0,0.15637918,1,11
2347,Q16512,6.39471326,0.0,0.15637918,1,11
2348,Q9NQC1,6.39471326,0.0,0.15637918,1,11
2349,Q9NXJ9,6.39471326,0.0,0.15637918,1,11
2350,Q9UPQ9,6.39471326,0.0,0.15637918,1,11
2351,Q81X78,5.27150538,0.00655413,0.18969913,6,10
2352,Q6IBS0,6.27105735,0.0,0.15946274,1,11
2353,Q6IE81,6.27105735,0.0,0.15946274,1,11
2354,Q9Y5B0,6.27105735,0.0,0.15946274,1,11
2355,Q81X81,6.02867384,0.00062937,0.16587396,3,11
2356,Q81X84,8.66756272,0.00089606,0.11537269,2,13
2357,Q6P2E9,9.667114699999999,0.0,0.10344348,1,14
2358,Q81X85,5.55555556,0.00137119,0.18,3,10
2359,Q96ST2,6.55510753,0.0,0.1525528,1,11
2360,Q81XA3,8.92921147,0.0,0.11199197,1,14
2361,Q81XA4,1.0,0.0,1.0,1,1
2362,Q96QZ7,1.0,0.0,1.0,1,1
2363,Q81XA6,6.21146953,0.00076206,0.16099249999999998,5,11
2364,Q81XB4,6.2625448,0.00179171,0.1596795,3,11
2365,P78562,7.26209677,0.0,0.13770128,1,12
2366,Q0VGM3,7.26209677,0.0,0.13770128,1,12
2367,Q81XC2,1.0,0.0,1.0,1,1
2368,O95551,1.0,0.0,1.0,1,1
2369,Q81XC3,5.11648746,0.03756399,0.19544658,29,10
2370,A6NH11,6.11603943,0.0,0.16350451,1,11
2371,O43719,6.11603943,0.0,0.16350451,1,11
2372,P11169,6.11603943,0.0,0.16350451,1,11
2373,P30041,6.11603943,0.0,0.16350451,1,11
2374,Q5T704,6.11603943,0.0,0.16350451,1,11
2375,Q6ZRK6,6.11603943,0.0,0.16350451,1,11
2376,Q9BVL2,6.11603943,0.0,0.16350451,1,11
2377,Q9H019,6.11603943,0.0,0.16350451,1,11
2378,Q9HB58,6.11603943,0.0,0.16350451,1,11
2379,Q9Y4F9,6.11603943,0.0,0.16350451,1,11
2380,Q81XD7,7.231182799999999,0.00514474,0.13828996,7,12
2381,P01266,8.23073477,0.0,0.12149584,1,13
2382,P32927,8.23073477,0.0,0.12149584,1,13
2383,Q8NBM8,8.23073477,0.0,0.12149584,1,13
2384,Q9BRB3,8.23073477,0.0,0.12149584,1,13
2385,Q9Y4A0,8.23073477,0.0,0.12149584,1,13
2386,Q81XE1,6.78136201,0.0,0.147463,1,11
2387,Q81XE3,7.40053763,0.0,0.13512532,1,12
2388,Q81XF5,7.04301075,2e-07,0.14198473,2,11
2389,A8YXX4,6.04435484,0.00044783,0.16544363,2,10
2390,P15104,6.04435484,0.00044783,0.16544363,2,10
2391,Q81XF7,7.0483871,0.0,0.14187643,1,11
2392,Q81XG9,6.17473118,0.0,0.16195037,1,11
2393,Q81XH0,5.80376344,0.00344471,0.17230199,5,10
2394,Q8ND71,6.80331541,0.0,0.14698716,1,11
2395,Q81XH4,6.62455197,0.0,0.1509536,1,12
2396,Q81XH6,7.27777778,0.00089606,0.13740458,2,13
2397,P05062,8.27732975,0.0,0.12081191,1,14
2398,Q81XI0,7.15322581,0.00089606,0.13979707,2,13
2399,Q9P260,8.15277778,0.0,0.12265758,1,14
2400,Q81XI1,5.91756272,0.00154428,0.16898849,5,11
2401,A4QPA9,5.45026882,0.00097467,0.18347719,3,10
2402,Q02750,5.45026882,0.00097467,0.18347719,3,10
2403,Q81XI5,5.90412186,0.0016114,0.16937320000000003,3,10
2404,Q15650,6.90367384,0.0,0.14485041,1,11
2405,Q81XI8,6.73566308,0.0,0.14846348,1,11
2406,Q81XJ3,1.0,1.0,1.0,2,1
2407,P55265,1.5,0.0,0.66666667,1,2
2408,Q9NWB7,1.5,0.0,0.66666667,1,2
2409,Q81XM1,5.52688172,0.0,0.18093385,1,10
2410,Q81XN0,6.53763441,0.0,0.15296053,1,11
2411,Q5THJ4,5.53808244,0.00089606,0.18056792,2,10
2412,Q81XP0,1.0,0.0,1.0,1,1
2413,P54105,1.0,0.0,1.0,1,1
2414,Q81XP1,9.85125448,0.0,0.10150991,1,14
2415,Q9BSI4,8.85170251,0.00089606,0.11297262,2,13
2416,Q81XQ3,5.87007168,0.0,0.17035567,1,11
2417,Q81XR1,6.3046595000000005,0.00092577,0.15861285,4,11
2418,Q9BX40,7.30421147,0.0,0.13690732,1,12
2419,Q81XR2,6.40143369,0.00114752,0.15621501,3,11
2420,P35613,7.40098566,0.0,0.13511714,1,12
2421,Q81XR3,8.91308244,0.0,0.11219463,1,14
2422,Q81XR7,1.0,0.0,1.0,1,1
2423,O00267,1.0,0.0,1.0,1,1
2424,Q81XR8,1.0,0.0,1.0,1,1
2425,O94813,1.0,0.0,1.0,1,1
2426,Q81XS0,7.85304659,0.00268657,0.12733911,3,12
2427,Q8NEM1,8.85259857,0.0,0.11296118,1,13
2428,Q81XS4,5.50268817,0.0,0.18172936,1,10
2429,Q81XS6,6.44623656,0.00179171,0.15512927,3,11
2430,O14980,7.44578853,0.0,0.13430411,1,12
2431,Q9BQ39,7.44578853,0.0,0.13430411,1,12
2432,Q81XS7,1.0,1.0,1.0,2,1
2433,P28906,1.5,0.0,0.66666667,1,2
2434,P55786,1.5,0.0,0.66666667,1,2
2435,Q81XT1,1.0,0.0,1.0,1,1
2436,Q9Y6H5,1.0,0.0,1.0,1,1
2437,Q81XT3,4.90770609,0.00170623,0.20376118,3,10
2438,Q9NRH2,5.90725806,0.0,0.16928328,1,11
2439,Q81XU9,4.92831541,0.0,0.20290909,1,10
2440,Q81XV4,5.04569892,0.01438192,0.1981886,14,9
2441,P42356,6.045250900000001,0.0,0.16541911,1,10
2442,Q5K651,6.045250900000001,0.0,0.16541911,1,10
2443,Q8IUZ5,6.045250900000001,0.0,0.16541911,1,10
2444,Q99698,6.045250900000001,0.0,0.16541911,1,10
2445,Q9UDV7,5.50492832,0.00094036,0.18165541,2,10
2446,Q81XX6,6.14157706,0.0,0.16282463,1,10
2447,Q81XX7,5.08602151,0.01010223,0.19661734,9,10
2448,O00116,6.08557348,0.0,0.16432305,1,11
2449,Q96EU7,6.08557348,0.0,0.16432305,1,11
2450,Q81XX8,7.08154122,0.00020453,0.1412122,2,12
2451,Q96AQ6,7.04793907,0.00026046,0.14188545,2,12
2452,Q81XX9,4.92831541,0.0,0.20290909,1,10
2453,Q81XY2,7.07258065,0.00179171,0.14139111,3,11
2454,Q86U42,8.07213262,0.0,0.123883,1,12
2455,Q9NUL6,6.07482079,0.00268576,0.16461391,2,10
2456,Q9Y3M2,8.07213262,0.0,0.123883,1,12
2457,Q81XY5,1.0,0.0,1.0,1,1
2458,O95819,1.0,0.0,1.0,1,1
2459,Q81XZ0,6.80286738,0.00021147,0.14699684,2,11
2460,Q81XZ4,1.0,0.0,1.0,1,1
2461,Q969J2,1.0,0.0,1.0,1,1
2462,Q81Y03,1.0,0.0,1.0,1,1
2463,Q6IQ32,1.0,0.0,1.0,1,1
2464,Q81Y09,7.33691756,0.0,0.13629702,1,12
2465,Q81Y15,4.7374552,0.00655042,0.21108379,6,10
2466,P78347,5.73700717,0.0,0.17430691,1,11
2467,Q81Y21,6.6765232999999995,0.0,0.14977855,1,11
2468,Q81Y22,6.05286738,0.00179805,0.16521095,2,11
2469,Q81Y46,5.49820789,0.01217361,0.18187744,12,10
2470,Q6PIY7,6.49775986,0.0,0.15389919,1,11
2471,Q92563,6.49775986,0.0,0.15389919,1,11
2472,Q96EV2,6.49775986,0.0,0.15389919,1,11
2473,Q9UBC2,6.49775986,0.0,0.15389919,1,11
2474,Q81Y51,6.987455199999999,0.0,0.14311362,1,12
2475,Q81Y52,4.92562724,0.00147655,0.20301983,3,10
2476,Q81Y62,4.53942652,0.04881154,0.22029214,21,9
2477,B2ZZ89,5.53897849,0.0,0.18053870000000002,1,10
2478,P16070,5.53897849,0.0,0.18053870000000002,1,10
2479,Q01082,5.53897849,0.0,0.18053870000000002,1,10
2480,Q12929,5.53897849,0.0,0.18053870000000002,1,10
2481,Q27J81,5.53897849,0.0,0.18053870000000002,1,10
2482,Q81Y80,5.41666667,0.00722577,0.18461538,9,10
2483,P51572,6.41621864,0.0,0.15585504,1,11
2484,Q6RI45,6.41621864,0.0,0.15585504,1,11
2485,Q9H0L4,6.41621864,0.0,0.15585504,1,11
2486,Q81Y98,4.6953404999999995,0.0107994,0.21297710000000003,5,10
2487,F1D8S3,5.69489247,0.0,0.17559594,1,11
2488,P20393,5.69489247,0.0,0.17559594,1,11
2489,Q81YA7,1.5,0.0,0.66666667,1,2
2490,Q81YB5,5.54480287,0.0,0.18034906,1,10
2491,Q81YB7,1.0,0.0,1.0,1,1
2492,P17066,1.0,0.0,1.0,1,1
2493,Q81YC1,5.38978495,0.00417911,0.18553616,7,10
2494,Q8NC60,6.38933692,0.0,0.15651076,1,11
2495,Q9UEE5,5.72446237,0.00012093,0.17468889,2,11
2496,Q81YC4,6.83960573,0.00020293,0.14620726,2,12
2497,Q81YC9,5.64426523,0.00262494,0.17717098,4,11
2498,Q14469,6.643817200000001,0.0,0.15051588,1,12
2499,Q81YD6,5.90053763,0.00179131,0.16947608,2,11
2500,Q81YE0,6.69713262,0.0,0.14931763,1,12
2501,Q81YE5,6.37724014,0.0,0.15680764,1,11
2502,Q81YE8,4.38351254,0.06486397,0.22812756,32,9
2503,O14901,5.38306452,0.0,0.18576779,1,10
2504,O75197,5.38306452,0.0,0.18576779,1,10
2505,P11474,5.38306452,0.0,0.18576779,1,10
2506,P42166,5.38306452,0.0,0.18576779,1,10
2507,P50416,5.38306452,0.0,0.18576779,1,10
2508,P55287,5.38306452,0.0,0.18576779,1,10
2509,Q0VD83,5.38306452,0.0,0.18576779,1,10
2510,Q14571,5.38306452,0.0,0.18576779,1,10
2511,Q9H078,5.38306452,0.0,0.18576779,1,10
2512,Q9ULF5,5.38306452,0.0,0.18576779,1,10
2513,Q9Y6B2,5.38306452,0.0,0.18576779,1,10
2514,Q81YF4,6.51523297,0.00089606,0.15348645,2,11
2515,P17980,7.51478495,0.0,0.13307101,1,12
2516,Q81YF9,5.86111111,0.00457116,0.17061611,6,10
2517,A4D275,6.86066308,0.0,0.14575851,1,11
2518,Q9NQT5,6.82302867,0.00074229,0.14656248,2,11
2519,Q81YG6,1.0,0.0,1.0,1,1
2520,Q96F44,1.0,0.0,1.0,1,1
2521,Q81YG7,5.52688172,0.0,0.18093385,1,10
2522,Q81YG8,4.92831541,0.00173282,0.20290909,3,9
2523,Q81YH4,5.26971326,0.0,0.18976365,1,10
2524,Q81YI3,6.59946237,0.00019062,0.15152749,2,12
2525,Q81YJ4,6.85304659,0.0,0.14592049999999998,1,11
2526,Q81YL5,7.80555556,0.0,0.12811388,1,12
2527,Q81YN3,5.49283154,0.00237791,0.18205546,4,10
2528,O75569,6.49238351,0.0,0.15402664,1,11
2529,Q92859,6.49238351,0.0,0.15402664,1,11
2530,Q81YP2,5.84767025,0.0,0.17100827,1,11
2531,Q81YP4,8.50358423,1.3e-07,0.11759747,2,14
2532,Q81YS3,1.0,1.0,1.0,3,1
2533,O95967,1.66666667,0.0,0.6,1,2
2534,P05204,1.66666667,0.0,0.6,1,2
2535,Q9NRQ2,1.66666667,0.0,0.6,1,2
2536,Q81YS4,7.47401434,0.00097627,0.13379691,3,12
2537,Q68CZ6,8.47356631,0.0,0.11801406,1,13
2538,Q81YS7,1.33333333,0.66666667,0.75,2,2
2539,Q13422,2.0,0.0,0.5,1,3
2540,Q81YS9,1.0,0.0,1.0,1,1
2541,Q9BY32,1.0,0.0,1.0,1,1
2542,Q81YT1,2.0,0.4,0.5,2,3
2543,P22223,2.8,0.0,0.35714286,1,4
2544,Q81YV0,7.00716846,0.00218584,0.14271099999999998,4,12
2545,Q14457,8.00672043,0.0,0.12489508,1,13
2546,Q9NQ48,8.00672043,0.0,0.12489508,1,13
2547,Q81YV1,4.90681004,0.00068343,0.20379839,2,10
2548,Q81YW6,6.13888889,0.0,0.16289593,1,11
2549,Q81YX2,1.0,0.0,1.0,1,1
2550,Q6PCD5,1.0,0.0,1.0,1,1
2551,Q81YX4,1.0,0.0,1.0,1,1
2552,Q15651,1.0,0.0,1.0,1,1
2553,Q81YZ4,6.38530466,0.0,0.1566096,1,11
2554,Q81Z00,5.90053763,0.00179171,0.16947608,3,11
2555,Q541A5,6.90008961,0.0,0.14492565,1,12
2556,Q92890,6.90008961,0.0,0.14492565,1,12
2557,Q81Z04,6.06630824,0.0,0.1648449,1,11
2558,Q81Z36,5.44354839,0.0,0.1837037,1,10
2559,Q81Z39,8.92921147,0.0,0.11199197,1,14
2560,Q81Z49,7.23476703,0.0,0.13822145,1,12
2561,Q81Z52,5.24551971,0.00427015,0.19063888,4,10
2562,Q02447,6.24507168,0.0,0.16012626,1,11
2563,Q81Z55,5.07795699,0.00892676,0.19692959,5,9
2564,P54253,6.07750896,0.0,0.1645411,1,10
2565,Q81Z69,5.14605735,0.00208652,0.19432352,4,11
2566,Q96MT8,6.14560932,0.0,0.1627178,1,12
2567,Q81Z75,6.1827957,0.00268667,0.16173913,4,11
2568,Q92736,7.18234767,0.0,0.13923024,1,12
2569,Q81Z76,6.15143369,0.0,0.16256373,1,11
2570,Q81Z87,6.34498208,0.00233293,0.15760486,3,10
2571,Q9BY44,7.34453405,0.0,0.13615568,1,11
2572,Q81Z88,5.52688172,0.0,0.18093385,1,10
2573,Q81Z89,6.52508961,0.0,0.15325460000000002,1,11
2574,Q81Z90,6.30645161,0.0,0.15856777,1,11
2575,Q81Z95,6.30645161,0.0,0.15856777,1,11
2576,Q81Z97,7.06003584,0.00179131,0.14164234,2,11
2577,Q81Z98,4.329749099999999,0.05088635,0.23096026,19,9
2578,P06702,5.1061828,0.0013617000000000002,0.19584101,2,10
2579,P28062,5.32930108,0.0,0.18764187,1,10
2580,P36957,5.32930108,0.0,0.18764187,1,10
2581,P40616,5.32930108,0.0,0.18764187,1,10
2582,Q6GPH4,5.32930108,0.0,0.18764187,1,10
2583,Q8N9M1,5.32930108,0.0,0.18764187,1,10
2584,Q93075,5.32930108,0.0,0.18764187,1,10
2585,Q96K30,5.32930108,0.0,0.18764187,1,10
2586,Q81ZA1,5.23476703,0.00390723,0.19103047,5,10
2587,Q75MG2,6.234319,0.0,0.16040244,1,11
2588,Q7Z6I6,6.19310036,0.00044316,0.16147001,2,11
2589,Q81ZA2,4.77419355,0.01882829,0.20945946,15,10
2590,O14686,5.77374552,0.0,0.17319779999999999,1,11
2591,P50995,5.77374552,0.0,0.17319779999999999,1,11
2592,Q8TBV9,5.77374552,0.0,0.17319779999999999,1,11
2593,Q81ZB1,1.0,0.0,1.0,1,1
2594,Q96JB2,1.0,0.0,1.0,1,1
2595,Q81ZC1,5.09139785,0.0037816000000000004,0.19640971,5,10
2596,Q9BQ83,6.09094982,0.0,0.16417801,1,11
2597,Q81ZC9,1.0,0.0,1.0,1,1
2598,Q9Y2G9,1.0,0.0,1.0,1,1
